,0
"('log', 'syslog', 'server')",1
"('project', 'sjp', 'location')",1
"('product', 'key', 'wipro')",1
"('odc', 'mmchina', 'conti')",1
"('need', 'attention', 'address')",1
"('itms', 'login', 'issue')",1
"('manual', 'backup', 'switch')",1
"('number', 'need', 'open')",1
"('teamuser', 'login', 'logout')",1
"('ec', 'schwab', 'odc')",2
"('rule', 'detail', 'gndc')",1
"('ms', 'lync', 'access')",1
"('disk', 'space', 'issue')",4
"('na', 'pw', 'issue')",2
"('latency', 'destinationpdc', 'raise')",1
"('da', 'stop', 'work')",1
"('hdc', 'secondary', 'airtel')",1
"('mail', 'box', 'coverted')",1
"('hdctclsh', 'run', 'int')",1
"('current', 'state', 'idle')",1
"('server', 'cdc', 'tower')",2
"('locate', 'ip', 'address')",1
"('login', 'issue', 'lm')",1
"('asking', 'password', 'wile')",1
"('integra', 'project', 'vpn')",1
"('fw', 'pend', 'user')",2
"('extension', 'sjp', 'bandwidth')",1
"('street', 'location', 'papana')",1
"('can', 'not', 'settle')",1
"('need', 'assistance', 'install')",4
"('kodak', 'application', 'slowness')",1
"('provide', 'ip', 'address')",1
"('gts', 'indiadomestic', 'request')",1
"('reserve', 'not', 'correct')",1
"('kishogon', 'office', 'error')",1
"('flex', 'project', 'request')",1
"('ip', 'address', 'mac')",2
"('issue', 'itms', 'issue')",1
"('-PRON-', 'would', 'cnm')",1
"('detail', 'gndc', 'packetshapper')",1
"('change', 'vlan', 'cubicle')",1
"('ms', 'project', 'installation')",4
"('schneider', 'ssl', 'vpn')",1
"('get', 'blue', 'screen')",1
"('target', 'ip', 'source')",1
"('laptop', 'not', 'power')",2
"('static', 'route', 'reverse')",1
"('unable', 'login', 'window')",1
"('macafee', 'not', 'work')",1
"('share', 'monthly', 'capacity')",1
"('fix', 'frequent', 'account')",1
"('router', 'utilization', 'report')",1
"('freq', 'account', 'lock')",1
"('fw', 'spam', 'notification')",1
"('check', 'mention', 'device')",1
"('schwab', 'odc', 'ec')",2
"('rename', 'new', 'lpr')",1
"('user', 'setup', 'outlook')",1
"('not', 'login', 'webmail')",1
"('drive', 'desktop', 'crash')",1
"('issue', 'lm', 'server')",1
"('irc', 'connection', 'blacklist')",1
"('not', 'settle', 'onsite')",1
"('not', 'get', 'connect')",1
"('kindly', 'change', 'vlan')",1
"('check', 'ur', 'user')",1
"('manager', 'samuel', 'johnsona')",1
"('user', 'resolve', 'frequent')",1
"('week', 'need', 'help')",1
"('ipsegment', 'daimler', 'project')",1
"('enable', 'schwab', 'odc')",1
"('need', 'new', 'laptop')",1
"('not', 'work', 'sjp')",2
"('issue', 'trace', 'issue')",1
"('helpline', 'raise', 'ticket')",1
"('critical', 'device', 'rd')",1
"('tcp', 'port', 'wtitms')",1
"('pl', 'find', 'detail')",1
"('address', 'bbdec', 'ip')",1
"('plan', 'wt', 'bhdc')",1
"('sw', 'sh', 'log')",1
"('internet', 'outlook', 'problem')",1
"('odc', 'bandwidth', 'class')",2
"('origin', 'proxy', 'not')",1
"('work', 'monday', 'night')",1
"('guest', '-PRON-', 'would')",1
"('failover', 'testing', 'charle')",1
"('sjp', 'network', 'slowness')",1
"('page', 'not', 'load')",1
"('port', 'issue', 'network')",1
"('da', 'class', 'utilization')",1
"('charger', 'get', 'not')",1
"('incorrect', 'doj', 'psp')",1
"('account', 'removal', 'desktop')",1
"('device', 'get', 'reboot')",2
"('project', 'device', 'installation')",1
"('jivin', 'thekkumpeedika', 'jose')",1
"('access', 'need', 'configure')",1
"('access', 'work', 'travel')",1
"('helpdesk', 'cclg', 'mail')",1
"('int', 'build', 'configuration')",1
"('provide', 'user', 'password')",1
"('public', 'networkso', 'irmc')",2
"('february', 'month', 'utilization')",1
"('add', 'user', '-PRON-')",3
"('vlan', 'storage', 'device')",1
"('quality', 'tunnel', 'issue')",1
"('status', 'not', 'get')",1
"('location', 'tower', 'st')",1
"('kochi', 'primary', 'link')",1
"('week', 'bandwidth', 'utilization')",2
"('adam', 'goodall', 'peel')",1
"('find', 'attach', 'file')",1
"('cce', 'tower', 'stack')",1
"('testing', 'brazil', 'cutiba')",1
"('lync', 'installation', 'laptop')",1
"('vpn', 'connect', 'customer')",1
"('share', 'project', 'vlan')",1
"('bind', 'charle', 'schwab')",2
"('card', 'need', 'enable')",1
"('pool', 'hp', 'odc')",1
"('not', 'work', 'password')",2
"('local', 'account', 'get')",1
"('ga', 'password', 'issue')",1
"('odc', 'sjp', 'network')",1
"('dc', 'support', 'server')",1
"('-PRON-', 'would', 'foxsbbectacl')",1
"('would', 'like', 'new')",1
"('share', 'bw', 'source')",2
"('issue', 'access', 'email')",1
"('hrs', 'bother', 'come')",1
"('ordinate', 'user', 'want')",1
"('report', 'feburary', 'month')",1
"('request', 'new', 'start')",1
"('mailbox', 'issue', 'find')",1
"('system', 'dedicated', 'vlan')",1
"('laptop', 'battery', 'issue')",3
"('testing', 'ec', 'internet')",1
"('help', 'user', 'reset')",46
"('class', 'utilization', 'report')",1
"('expire', 'change', '-PRON-')",48
"('colour', 'printer', 'check')",1
"('scanner', 'ip', 'citi')",1
"('gsk', 'odc', 'onsite')",1
"('odc', 'kindly', 'look')",1
"('connection', 'blacklist', 'ip')",1
"('cmr', 'travel', 'class')",1
"('can', 'not', 'display')",1
"('get', 'deliver', 'outside')",1
"('bandwidth', 'class', 'eplus')",1
"('bangalore', 'location', 'need')",1
"('address', 'port', 'enable')",1
"('mbam', 'group', 'asset')",9
"('harman', 'location', 'sjpsth')",1
"('fw', 'incident', 'work')",1
"('cash', 'claim', 'saudi')",1
"('apple', 'cs', 'application')",1
"('laptop', 'charger', 'problem')",1
"('bind', 'ec', 'wifi')",1
"('ebc', 'engineer', 'change')",1
"('need', 'add', 'user')",4
"('check', 'needful', 'priority')",2
"('work', 'show', 'not')",1
"('mail', 'box', 'not')",1
"('test', 'mg', 'road')",1
"('hdc', 'apple', 'cs')",1
"('reach', 'mention', 'ip')",1
"('odc', 'switch', 'ec')",1
"('ip', 'dhcp', 'scope')",1
"('exchange', 'port', 'block')",1
"('hdc', 'location', 'traffic')",1
"('port', 'enable', 'rdp')",1
"('outlook', 'configuration', 'activation')",1
"('laptop', 'screen', 'issue')",1
"('need', 'advertise', 'schwab')",1
"('add', 'static', 'route')",2
"('do', 'not', 'close')",1
"('laptop', 'heating', 'issue')",1
"('blackberry', 'outlook', 'not')",1
"('preapar', 'share', 'ch')",1
"('ip', 'pool', 'hp')",1
"('add', 'pst', 'file')",14
"('fw', 'final', 'settlement')",4
"('direct', 'internet', 'access')",1
"('request', 'create', 'wt')",1
"('access', 'detail', 'eccheckpoint')",2
"('client', 'host', 'file')",1
"('pritech', 'park', 'th')",1
"('slownesswe', 'give', 'system')",1
"('attached', 'mail', 'referrence')",1
"('need', 'bitlocker', 'recovery')",2
"('network', 'slownesswe', 'give')",1
"('access', 'customer', 'application')",1
"('laptop', 'heat', 'issue')",1
"('want', 'access', 'savigent')",2
"('vashist', 'sondhi', 'mywipro')",1
"('crosslink', 'not', 'load')",1
"('detail', 'share', 'mail')",1
"('frequent', 'account', 'lock')",10
"('unable', 'access', 'drive')",1
"('window', 'not', 'get')",1
"('floor', 'bw', 'ec')",1
"('odc', 'dw', 'check')",1
"('enhance', 'end', 'point')",1
"('kindly', 'provide', 'pool')",1
"('new', 'lpr', 'detail')",1
"('create', 'tony', 'zha')",1
"('assist', 'route', 'concern')",1
"('port', 'order', 'access')",1
"('access', 'wipro', 'mail')",1
"('earlier', 'raise', 'issue')",1
"('printer', 'network', 'super')",2
"('work', 'slow', 'yesterday')",1
"('dlp', 'bypass', 'request')",1
"('medium', 'card', 'port')",1
"('email', 'issue', 'can')",1
"('host', 'router', 'inwilahydr')",1
"('detail', 'needful', 'early')",1
"('lync', 'internet', 'access')",1
"('jo', 'direct', 'access')",1
"('reserve', 'ip', 'dhcp')",1
"('laptop', 'adid', 'access')",1
"('production', 'server', 'find')",1
"('receive', 'device', 'peer')",1
"('let', 'know', 'connect')",1
"('fedex', 'label', 'user')",1
"('self', 'look', 'asap')",1
"('not', 'work', 'show')",2
"('check', 'vpn', 'connectivity')",1
"('multiple', 'device', 'not')",1
"('detail', 'bby', 'atlanda')",1
"('work', 'slow', '-PRON-')",1
"('software', 'new', 'laptop')",1
"('laptop', 'performance', 'issue')",1
"('tower', 'nike', 'odc')",1
"('check', 'device', 'kindly')",1
"('lot', 'time', 'anti')",1
"('issue', 'singapore', 'location')",1
"('target', 'odc', 'bw')",1
"('function', 'module', 'upload')",1
"('ip', 'require', 'idrac')",1
"('vlan', 'port', 'switch')",1
"('able', 'login', 'tacacs')",1
"('not', 'work', 'extended')",1
"('vlan', 'ipsegment', 'daimler')",1
"('need', 'configuration', 'new')",2
"('link', 'utilization', 'ckt')",1
"('federated', 'lync', 'request')",1
"('kindly', 'provide', 'log')",1
"('bind', 'sjp', 'charle')",2
"('cubicle', 'detail', 'request')",1
"('cpu', 'utilization', 'high')",1
"('would', 'contact', 'detail')",1
"('share', 'path', 'sccm')",1
"('work', 'laptop', 'rebuild')",1
"('ne', 'add', 'mention')",2
"('change', 'port', 'datum')",1
"('odc', 'network', 'setup')",1
"('firewall', 'ip', 'need')",1
"('kindly', 'share', 'citi')",1
"('message', 'user', 'machine')",1
"('microsoft', 'lync', 'not')",1
"('hiremat', 'password', 'issue')",1
"('not', 'reachable', 'ectmsrcl')",1
"('need', 'free', 'ip')",1
"('binding', 'schwab', 'sjp')",3
"('gbakshi', 'password', 'issue')",1
"('affected', 'cdc', 'location')",1
"('not', 'synch', 'blackberry')",1
"('address', 'need', 'add')",1
"('install', 'software', 'new')",1
"('add', 'url', 'mention')",1
"('praveen', 'contact', 'user')",1
"('japatr', 'password', 'issue')",1
"('access', 'ps', 'ec')",1
"('allow', 'access', 'walmart')",1
"('st', 'nov', 'need')",1
"('not', 'able', 'login')",5
"('ssl', 'vpn', 'ps')",1
"('teamuser', 'able', 'connect')",1
"('enable', 'work', 'lync')",1
"('pdc', 'location', 'release')",1
"('th', 'october', 'need')",3
"('vasanth', 'helpdesk', 'cclg')",1
"('tower', 'nd', 'floor')",3
"('direct', 'access', 'lync')",1
"('account', 'face', 'network')",1
"('new', 'class', 'schneider')",1
"('engineer', 'check', 'physically')",1
"('kindly', 'user', 'indian')",1
"('change', 'teresa', 'cullen')",1
"('homed', 'link', 'mar')",1
"('access', 'allow', 'ec')",1
"('user', 'bangalore', 'face')",1
"('allow', 'access', 'allow')",1
"('not', 'work', 'ist')",1
"('help', 'user', 'fix')",1
"('monthly', 'utilization', 'report')",2
"('emc', 'slowness', 'issue')",1
"('kindly', 'provide', 'ip')",1
"('mention', 'ip', 'url')",1
"('segment', 'chochiec', 'noc')",1
"('new', 'vlan', 'storage')",1
"('logging', 'escare', 'tt')",1
"('stack', 'switch', 'change')",3
"('create', 'bw', 'class')",1
"('user', 'install', 'macafee')",1
"('laptop', 'login', 'problem')",2
"('window', 'can', 'not')",1
"('satyaprakash', 'wipro', 'not')",1
"('mac', 'bind', 'ec')",1
"('tab', 'not', 'appear')",1
"('raise', 'behalf', 'userna')",1
"('entire', 'netwrok', 'stack')",1
"('lose', 'shanghai', 'location')",1
"('get', 'new', 'laptop')",2
"('do', 'not', 'contact')",1
"('laptop', 'charger', 'not')",1
"('bgp', 'trap', 'receive')",1
"('java', 'error', 'internet')",1
"('failover', 'testing', 'brazil')",1
"('not', 'receive', 'specific')",1
"('device', 'critical', 'alarm')",1
"('share', 'run', 'configuration')",1
"('user', 'resolve', 'symantec')",1
"('not', 'boot', 'help')",1
"('month', 'utilization', 'report')",2
"('system', 'like', 'enable')",1
"('need', 'active', 'sink')",1
"('help', 'password', 'reset')",1
"('th', 'floor', 'wing')",1
"('colour', 'printer', 'issue')",1
"('battery', 'need', 'replace')",3
"('ticket', 'resolve', 'issue')",1
"('high', 'latency', 'destinationpdc')",1
"('class', 'schneider', 'ssl')",1
"('help', 'user', 'setup')",1
"('explorer', 'not', 'work')",2
"('need', 'add', 'device')",3
"('class', 'bandwidth', 'allocation')",1
"('asap', 'vrf', 'vrf')",1
"('switch', 'ip', 'port')",62
"('permission', 'modify', 'dl')",1
"('sjp', 'block', 'do')",1
"('lync', 'internet', 'issue')",1
"('laptop', 'asset', 'boot')",1
"('not', 'able', 'install')",1
"('frequent', 'lockout', 'issue')",2
"('segment', 'bat', 'ss')",1
"('work', 'kindly', 'check')",1
"('mahesh', 'babu', 'wipro')",1
"('kodak', 'odc', 'hdc')",1
"('hca', 'mb', 'mb')",1
"('kindly', 'omit', 'ip')",1
"('monday', 'night', 'include')",1
"('intranet', 'server', 'access')",1
"('week', 'needful', 'asap')",1
"('laptop', 'need', 'senatis')",1
"('not', 'work', 'monday')",1
"('ip', 'address', 'ne')",1
"('user', 'account', 'unlock')",2
"('event', 'primary', 'link')",1
"('secondary', 'mbps', 'rename')",1
"('lync', 'access', 'request')",1
"('cmd', 'error', 'popup')",1
"('port', 'opening', 'detail')",1
"('device', 'kindly', 'check')",1
"('ip', 'follwo', 'ip')",2
"('config', 'laptop', 'asset')",4
"('mcaffe', 'odc', 'bw')",1
"('motherboard', 'need', 'replace')",1
"('exaclty', 'locate', 'ip')",1
"('mac', 'address', 'cce')",1
"('high', 'latency', 'peer')",1
"('wifi', 'ap', 'ec')",1
"('boot', 'standby', 'laptop')",1
"('kindly', 'share', 'ip')",3
"('laptop', 'new', 'profile')",1
"('could', 'not', 'able')",1
"('change', 'request', 'laptop')",1
"('fanc', 'outlook', 'issue')",1
"('itms', 'issue', 'transfer')",1
"('ask', 'admin', 'credential')",1
"('couple', 'week', 'need')",1
"('ms', 'office', 'product')",4
"('local', 'img', 'fme')",1
"('mac', 'address', 'schwab')",8
"('email', 'forward', 'outlook')",2
"('configure', 'multicast', 'broadcast')",1
"('ip', 'detail', 'require')",1
"('reachable', 'check', 'update')",1
"('license', 'get', 'expire')",48
"('bother', 'come', 'escalate')",1
"('encapsulation', 'dotq', 'switchport')",1
"('moideen', 'raise', 'cmr')",1
"('laptop', 'request', 'new')",2
"('issue', 'need', 'replacement')",1
"('kindly', 'check', 'needful')",1
"('latency', 'ir', 'switch')",1
"('backup', 'core', 'device')",1
"('troubleshoot', 'frequent', 'lockout')",1
"('wt', 'bhdc', 'location')",1
"('route', 'reverse', 'route')",1
"('fw', 'gts', 'indiadomestic')",1
"('hard', 'disk', 'corrupt')",1
"('verizon', 'portal', 'day')",1
"('internet', 'explorer', 'browser')",1
"('add', 'mention', 'domain')",1
"('kindly', 'block', 'social')",1
"('lync', 'meeting', 'issue')",1
"('not', 'able', 'rdp')",2
"('bypassing', 'issue', 'bat')",1
"('increase', 'bw', 'hca')",1
"('multiple', 'alert', 'sjpsfaw')",1
"('outage', 'canada', 'post')",1
"('password', 'expiration', 'reminder')",1
"('laptop', 'datum', 'card')",1
"('host', 'wipro', 'domain')",1
"('account', 'lock', 'issue')",6
"('mbam', 'group', 'asap')",1
"('access', 'renne', 'location')",1
"('ip', 'datum', 'card')",1
"('lokcer', 'encryption', 'key')",1
"('reachable', 'papanna', 'street')",1
"('mac', 'change', 'debopam')",1
"('project', 'bb', 'requirement')",2
"('datum', 'vlan', 'voice')",1
"('unable', 'connect', 'network')",1
"('server', 'connected', 'network')",1
"('file', 'server', 'appear')",1
"('ior', 'secondary', 'link')",1
"('close', 'transfer', 'voilat')",1
"('kindly', 'let', 'know')",1
"('delivery', 'citi', 'client')",1
"('ip', 'segment', 'require')",1
"('error', 'logging', 'escare')",1
"('kunalkh', 'outlook', 'issue')",1
"('forward', 'outlook', 'rule')",2
"('huge', 'latency', 'dana')",1
"('require', 'port', 'enable')",1
"('-PRON-', 'would', 'expire')",1
"('january', 'month', 'utilization')",1
"('ne', 'allow', 'scanner')",1
"('install', 'citrix', 'access')",1
"('bijuteam', 'project', 'require')",1
"('find', 'cubicle', 'detail')",1
"('bbdec', 'ip', 'mac')",1
"('target', 'ss', 'vpn')",1
"('wifi', 'segment', 'router')",1
"('needful', 'early', 'project')",1
"('new', 'laptop', 'need')",1
"('reserve', 'mention', 'ip')",1
"('request', 'remove', 'prefix')",1
"('upgradation', 'bp', 'odc')",1
"('mahatad', 'password', 'issue')",1
"('location', 'face', 'slowness')",1
"('user', 'want', 'fetch')",1
"('ip', 'ping', 'bytes')",1
"('not', 'access', 'helpline')",1
"('sez', 'location', 'give')",1
"('user', 'profile', 'da')",1
"('check', 'asap', 'production')",1
"('open', 'website', 'solve')",1
"('ip', 'require', 'segment')",1
"('laptop', 'adaptor', 'lose')",1
"('share', 'moth', 'utilization')",2
"('xsbcdabrvcmq', 'message', 'user')",1
"('pst', 'folder', 'lock')",1
"('would', 'not', 'login')",1
"('issue', 'samt', 'prod')",1
"('battery', 'not', 'work')",1
"('attach', 'screenshot', 'savigent')",2
"('access', 'wipro', 'sap')",1
"('not', 'able', 'work')",1
"('amsterdam', 'hoofdorp', 'office')",1
"('ifd', 'vlan', 'change')",1
"('not', 'boot', 'get')",1
"('nd', 'floor', 'block')",2
"('service', 'ticket', 'resolve')",1
"('mention', 'server', 'check')",2
"('pend', 'user', 'ucpticket')",1
"('troubleshoot', 'mcafee', 'issue')",1
"('mpls', 'update', 'manila')",1
"('utilization', 'report', 'circuit')",2
"('not', 'reachable', 'wthdcbcebl')",1
"('bat', 'ss', 'cdc')",1
"('ip', 'address', 'give')",1
"('dsridhar', 'pw', 'issue')",1
"('request', 'share', 'project')",1
"('frequent', 'ad', 'account')",1
"('install', 'java', 'contact')",1
"('ec', 'communication', 'room')",1
"('vpn', 'feel', 'slow')",1
"('need', 'access', 'destination')",1
"('proxy', 'bypassing', 'issue')",1
"('help', 'user', 'symantic')",3
"('project', 'installation', 'activation')",1
"('lync', 'federation', 'access')",4
"('need', 'fix', 'da')",1
"('major', 'issue', 'singapore')",1
"('mdc', 'monitor', 'img')",1
"('-PRON-', 'would', 'tacacs')",1
"('facebook', 'youtube', 'ip')",1
"('dedicate', 'bandwidth', 'wipro')",1
"('firewall', 'deny', 'traffic')",3
"('raise', 'behalf', 'userhhaide')",1
"('allow', 'scanner', 'ip')",1
"('address', 'mac', 'address')",2
"('ie', 'install', 'request')",1
"('impacting', 'event', 'link')",1
"('lync', 'access', 'require')",1
"('scope', 'bestbuy', 'scope')",1
"('access', 'telefonicacom', 'domain')",1
"('user', 'symantic', 'problem')",3
"('work', 'outlook', 'config')",1
"('fedex', 'label', 'creation')",3
"('not', 'access', 'wipro')",1
"('img', 'fme', 'check')",1
"('work', 'week', 'needful')",1
"('ip', 'port', 'tcp')",2
"('contain', 'authentication', 'fail')",1
"('utilization', 'report', 'target')",1
"('find', 'multiple', 'device')",1
"('-PRON-', 'would', 'blackberry')",1
"('week', 'asap', 'vrf')",1
"('hardware', 'issue', 'laptop')",2
"('location', 'user', 'face')",2
"('utilization', 'report', 'week')",1
"('laptop', 'macafee', 'issue')",1
"('utilization', 'report', 'zna')",2
"('kindly', 'check', 'update')",1
"('ad', 'password', 'not')",2
"('raise', 'cmr', 'change')",1
"('high', 'latency', 'yvw')",1
"('block', 'social', 'medium')",1
"('startup', 'authentication', 'issue')",1
"('dana', 'project', 'user')",1
"('laptop', 'need', 'fix')",1
"('hard', 'disk', 'dilip')",1
"('login', 'page', 'not')",1
"('need', 'add', 'host')",1
"('mail', 'not', 'sync')",1
"('mention', 'domain', 'name')",1
"('address', 'bcbe', 'user')",1
"('require', 'irmc', 'audit')",1
"('ip', 'need', 'remove')",1
"('msoffice', 'activation', 'key')",1
"('would', 'blackberry', 'office')",1
"('wifi', 'direct', 'access')",1
"('hard', 'disk', 'problem')",3
"('issue', 'user', 'jammu')",1
"('right', 'ticket', 'allocate')",1
"('mcafee', 'date', 'need')",1
"('sap', 'correct', 'th')",1
"('client', 'vdi', 'issue')",1
"('need', 'ip', 'address')",2
"('extension', 'google', 'chrome')",1
"('hard', 'datum', 'recovery')",1
"('configure', 'vlan', 'port')",1
"('server', 'detail', 'approval')",2
"('crm', '-PRON-', 'would')",1
"('vlan', 'switch', 'ip')",62
"('assistance', 'install', 'symantic')",1
"('eccheckpoint', 'ecinternet', 'firewall')",2
"('require', 'segment', 'check')",1
"('asking', 'adminstator', 'password')",1
"('idle', 'lasterror', 'wtsjpior')",1
"('not', 'close', 'ticket')",1
"('raise', 'behalf', 'usersjain')",1
"('backup', 'password', 'reset')",1
"('ec', 'wifi', 'ap')",1
"('work', 'internet', 'user')",1
"('deehar', 'pw', 'issue')",1
"('access', 'coe', 'system')",1
"('link', 'stable', 'checking')",1
"('goodall', 'peel', 'park')",1
"('odc', 'user', 'bangalore')",1
"('explorer', 'change', 'proxy')",1
"('adaptor', 'lose', 'case')",1
"('not', 'reachable', 'check')",1
"('gage', 'network', 'ukpark')",1
"('office', 'key', 'need')",1
"('work', 'segment', 'sa')",1
"('dlp', 'port', 'need')",1
"('internet', 'intranet', 'service')",1
"('eb', 'ip', 'address')",1
"('wipro', 'vdi', 'appropriate')",1
"('indian', 'time', 'pm')",1
"('local', 'account', 'issue')",1
"('ps', 'primary', 'secondary')",1
"('kindly', 'provide', 'report')",1
"('monthly', 'capacity', 'dashboard')",1
"('configure', 'log', 'sap')",1
"('check', 'date', 'status')",1
"('event', 'link', 'location')",1
"('binding', 'schwab', 'odc')",1
"('da', 'issue', 'trace')",1
"('network', 'connect', 'smooth')",1
"('deny', 'traffic', 'internal')",2
"('need', 'add', 'laptop')",14
"('end', 'expense', 'currency')",1
"('get', 'reboot', 'ectfbcl')",1
"('daily', 'utilization', 'detail')",1
"('configuration', 'current', 'configuration')",1
"('device', 'addition', 'tacac')",1
"('follow', 'step', 'code')",1
"('ki', 'pw', 'issue')",1
"('report', 'ciena', 'odc')",1
"('host', 'dubaidic', 'wipromaniafg')",1
"('dhcp', 'scope', 'hdc')",1
"('server', 'not', 'synch')",1
"('kindly', 'co', 'ordinate')",1
"('fw', 'test', 'mail')",5
"('utilization', 'device', 'ip')",1
"('mandatory', 'wipro', 'training')",1
"('fw', 'confirmation', 'appraisal')",1
"('vtp', 'switch', 'transparent')",1
"('ticket', 'resolve', 'early')",1
"('connection', 'tab', 'not')",1
"('multicast', 'request', 'remove')",1
"('ticket', '-PRON-', 'be')",1
"('nso', 'pl', 'help')",1
"('need', 'activate', 'win')",1
"('internet', 'not', 'accessible')",1
"('floorb', 'wing', 'ip')",1
"('help', 'user', 'synchronize')",2
"('eplus', 'ss', 'odc')",1
"('hop', 'mention', 'not')",1
"('device', 'stop', 'respond')",6
"('project', 'requirement', 'request')",1
"('share', 'location', 'ip')",1
"('es', 'care', 'tt')",2
"('not', 'able', 'reset')",1
"('bandwidth', 'class', 'mcgrawhills')",1
"('ip', 'dm', 'approvaly')",2
"('raise', 'behalf', 'useragoyal')",1
"('not', 'work', 'aruba')",1
"('webcast', 'trouble', 'shoot')",1
"('multiple', 'odc', 'affected')",1
"('intranet', 'service', 'ksa')",1
"('kdc', 'tjx', 'slow')",1
"('priority', 'hostname', 'cdcsccmmp')",2
"('core', 'device', 'sjp')",1
"('advertise', 'schwab', 'wifi')",1
"('laptop', 'not', 'loading')",1
"('wipro', 'intranet', 'server')",1
"('application', 'slowness', 'issue')",1
"('resolve', 'frequent', 'account')",1
"('port', 'need', 'configured')",5
"('add', 'user', 'hostname')",1
"('not', 'work', 'kindly')",2
"('project', 'vpn', 'connectivity')",1
"('saudi', 'arabia', 'country')",1
"('log', 'network', 'device')",1
"('raise', 'behalf', 'userprt')",1
"('internet', 'link', 'issue')",1
"('dana', 'peer', 'ip')",1
"('user', 'not', 'able')",1
"('address', 'fd', 'location')",1
"('access', 'ec', 'communication')",1
"('url', 'mention', 'class')",1
"('error', 'screen', 'shoot')",1
"('assign', 'ticket', 'sjp')",1
"('medium', 'site', 'facebook')",1
"('fw', 'critical', 'project')",1
"('-PRON-', 'would', 'change')",1
"('login', 'page', 'do')",1
"('mode', 'vtp', 'switch')",1
"('log', 'wipro', 'portal')",2
"('floor', 'block', 'wing')",2
"('board', 'need', 'replace')",1
"('need', 'clariication', 'ipaddress')",1
"('follwo', 'ip', 'address')",2
"('charger', 'adaptor', 'problem')",1
"('configure', 'vlan', 'shiwcth')",1
"('issue', 'log', 'lenovo')",1
"('free', 'vlan', '-PRON-')",1
"('corporate', 'network', 'not')",1
"('need', 'replace', 'hdd')",1
"('lose', 'wipro', 'bb')",1
"('mail', 'box', 'need')",1
"('-PRON-', 'would', 'new')",1
"('provide', 'utilization', 'report')",2
"('activity', 'public', 'network')",1
"('review', 'wipro', 'device')",1
"('savigent', 'server', 'public')",2
"('latop', 'office', 'not')",1
"('need', 'configure', 'outlook')",1
"('email', 'address', 'change')",1
"('bw', 'utilization', 'report')",5
"('kindly', 'enable', '-PRON-')",1
"('stable', 'checking', 'end')",1
"('end', 'proceed', 'analysis')",1
"('issue', 'latency', 'ir')",1
"('ping', 'bytes', 'datum')",1
"('toshibha', 'odc', 'sjp')",1
"('ku', 'password', 'issue')",1
"('connect', 'client', 'vdis')",1
"('configured', 'inn', 'vlan')",5
"('not', 'reach', 'reach')",1
"('name', 'dedicate', 'bandwidth')",1
"('lan', 'not', 'work')",1
"('ip', 'pool', 'toshiba')",1
"('server', 'check', 'needful')",2
"('change', '-PRON-', 'would')",48
"('greddy', 'mail', 'not')",1
"('user', 'need', 'tranfer')",1
"('federation', 'access', 'technicolorcom')",5
"('location', 'end', 'proceed')",1
"('policy', 'apply', 'laptop')",1
"('odc', 'user', 'face')",1
"('port', 'port', 'target')",1
"('wtsjpior', 'bgp', 'router')",1
"('connect', 'customer', 'sap')",1
"('ou', 'min', 'unlock')",1
"('laptop', 'need', 'format')",1
"('link', 'crm', '-PRON-')",1
"('password', 'phone', 'number')",1
"('sccm', 'server', 'ecsccmfep')",1
"('want', 'reset', 'password')",2
"('dot', 'forwarding', 'enable')",1
"('user', 'fix', 'frequent')",1
"('vrf', 'vrf', 'location')",1
"('unable', 'work', 'check')",1
"('nw', 'port', 'novatis')",1
"('not', 'work', 'iam')",1
"('networkso', 'irmc', 'approval')",2
"('engineer', 'change', 'vlan')",1
"('port', 'enable', 'schwab')",1
"('slot', 'go', 'offline')",1
"('monitor', 'tool', 'nimsoft')",1
"('avs', 'switch', 'check')",1
"('traffic', 'internal', 'source')",2
"('transfer', 'ticket', 'network')",1
"('fedex', 'label', 'create')",1
"('port', 'datum', 'vlan')",1
"('coat', 'agent', 'blocking')",1
"('ec', 'latency', 'high')",1
"('melbourne', 'origin', 'proxy')",1
"('ec', 'wifi', 'issue')",1
"('kochi', 'webcast', 'trouble')",1
"('free', 'drive', 'spaceonly')",2
"('vpn', 'firewall', 'reboot')",1
"('colour', 'print', 'attention')",1
"('segment', 'check', 'share')",1
"('block', 'wing', 'ii')",2
"('right', 'vpn', '-PRON-')",1
"('critical', 'alarm', 'occur')",2
"('manual', 'backup', 'mention')",7
"('mention', 'ip', 'address')",3
"('isp', 'share', 'moth')",1
"('reflect', 'tms', 'suggest')",1
"('data', 'card', 'installation')",3
"('migration', 'mv', 'nj')",1
"('need', 'free', 'port')",1
"('configuration', 'new', 'laptop')",2
"('purpose', 'address', 'login')",1
"('help', 'get', 'january')",1
"('not', 'get', 'swithc')",1
"('trouble', 'load', 'itms')",1
"('office', 'key', 'win')",1
"('frequent', 'connection', 'loss')",1
"('feequent', 'account', 'lockout')",1
"('user', 'install', 'adobe')",1
"('share', 'mention', 'source')",5
"('laptop', 'direct', 'access')",1
"('need', 'device', 'detail')",2
"('issue', 'window', 'not')",1
"('need', 'enable', 'wipro')",1
"('november', 'need', 'prepared')",1
"('alert', 'sarjapur', 'location')",1
"('connect', 'support', 'wipro')",1
"('need', 'fedex', 'label')",1
"('vlan', 'switch', 'port')",6
"('nw', 'utilization', 'report')",1
"('ip', 'pool', 'request')",1
